census_block_group,Median Esimated Visitor Count,Total Population,Percent Male,Median Age,Percent Two races excluding Some other race and three or more races,Percent White alone,Percent Black or African American alone,Percent American Indian and Alaska Native alone,Percent Native Hawaiian and Other Pacific Islander alone,Percent Some other race alone,Percent Two or more races,Percent Asian alone & Two races including Some other race,Total Households,Percent Households with one or more people under 18 years,Percent Households with one or more people 60 years and over,Percent over 25 without a high school diploma,Percent over 25 with a bachelor’s degree or higher,Percent Households Income in the past 12 months below poverty level,Median Household Income,Percent Household received Food Stamps/SNAP,Percent Households received Food Stamps/SNAP have disability,Percent Employed,Percent Civilian labor force,Cluster
360810236001,11.884860358102872,1392,0.5280172413793104,35.0,0.045977011494252866,0.24568965517241376,0.03017241379310345,0.00646551724137931,0.0,0.2744252873563218,0.06609195402298851,0.3972701149425287,314,0.4554140127388535,0.5318471337579618,0.3306205493387589,0.1536113936927772,0.1942675159235669,72105.0,0.13694267515923567,0.4186046511627907,0.9422535211267604,0.5100574712643678,3
360810236002,9.357419009370817,1751,0.5179897201599086,33.0,0.0028555111364934323,0.1690462592804112,0.14163335237007424,0.0039977155910908046,0.0,0.2318675042832667,0.0028555111364934323,0.4505996573386637,509,0.4066797642436149,0.37328094302554027,0.24390243902439024,0.30313588850174217,0.1807465618860511,64125.0,0.1512770137524558,0.3246753246753246,0.9696969696969696,0.5276984580239863,3
360810238001,8.854204892966361,716,0.5614525139664804,30.9,0.0,0.04050279329608938,0.0,0.0,0.0,0.6955307262569832,0.0,0.2639664804469274,190,0.30526315789473685,0.25263157894736843,0.34600000000000003,0.078,0.2368421052631579,54167.0,0.25263157894736843,0.5416666666666666,0.9646739130434784,0.5139664804469274,2
360810238002,9.0431606046224,1192,0.5981543624161074,32.1,0.0,0.04614093959731544,0.08221476510067115,0.0,0.0,0.5578859060402684,0.009228187919463088,0.313758389261745,332,0.5120481927710844,0.14457831325301204,0.3701456310679612,0.16140776699029127,0.23795180722891565,51429.0,0.2740963855421687,0.1758241758241758,0.8931909212283045,0.6283557046979866,2
360810238003,9.377307838419654,1743,0.4836488812392427,40.4,0.009753298909925415,0.0831899024670109,0.25530694205392995,0.0,0.0,0.366035570854848,0.009753298909925415,0.2857142857142857,718,0.2841225626740947,0.35097493036211697,0.19227857683573046,0.1847085541256624,0.11559888579387187,51765.0,0.06963788300835655,0.18,0.9116186693147964,0.5777395295467584,3
360810238004,11.533333333333333,865,0.5930635838150289,41.8,0.0,0.0,0.11445086705202312,0.0,0.0,0.5942196531791908,0.03352601156069364,0.2913294797687861,251,0.18326693227091634,0.4900398406374502,0.3090128755364807,0.17024320457796852,0.2788844621513944,44950.0,0.3426294820717131,0.7441860465116279,0.8745173745173745,0.5988439306358382,2
360810240001,13.229132629872124,2110,0.518957345971564,31.5,0.004265402843601896,0.03175355450236967,0.03791469194312797,0.022274881516587682,0.0,0.5739336492890995,0.026066350710900472,0.3298578199052133,490,0.7142857142857143,0.4346938775510204,0.42902208201892733,0.1695583596214511,0.17755102040816326,57893.0,0.3448979591836735,0.5029585798816567,0.9282296650717704,0.495260663507109,2
360810240002,8.504019683102058,2396,0.49499165275459106,32.2,0.0,0.07053422370617696,0.3752086811352254,0.0,0.0,0.21160267111853087,0.0,0.3426544240400668,914,0.2833698030634573,0.2549234135667396,0.253134328358209,0.3337313432835821,0.2089715536105033,54268.0,0.13676148796498905,0.6880000000000001,0.9348630643967432,0.5638564273789649,3
360810240003,14.568432467068375,2320,0.4987068965517241,33.0,0.05560344827586207,0.10905172413793104,0.08103448275862069,0.0,0.0,0.4827586206896552,0.05560344827586207,0.27155172413793105,662,0.4471299093655589,0.4501510574018127,0.3429553264604811,0.15051546391752574,0.16314199395770393,40833.0,0.3157099697885196,0.5358851674641149,0.8558310376492194,0.4693965517241379,2
360810243001,8.765676567656765,664,0.3659638554216868,42.2,0.0,0.4728915662650602,0.0,0.0,0.0,0.0,0.07379518072289158,0.5271084337349398,222,0.2927927927927928,0.5045045045045045,0.1806981519507187,0.2381930184804928,0.027027027027027032,48158.0,0.040540540540540536,0.0,0.9359999999999999,0.5647590361445783,3
360810243002,5.826597382602001,630,0.4746031746031746,40.9,0.0,0.8952380952380953,0.046031746031746035,0.0,0.0,0.0,0.0,0.05873015873015872,218,0.29357798165137616,0.3715596330275229,0.1879049676025918,0.4838012958963283,0.0,102717.0,0.06422018348623854,1.0,0.9063545150501672,0.4746031746031746,3
360810243003,10.894477976219923,1897,0.5318924617817606,39.0,0.024775962045334738,0.5192409066947812,0.025830258302583026,0.0042171850289931465,0.0,0.042698998418555616,0.04111755403268318,0.38323668950975226,641,0.26053042121684866,0.4508580343213728,0.21095334685598374,0.1446923597025017,0.0514820592823713,54115.0,0.1497659906396256,0.8125,0.9809782608695652,0.5819715340010543,3
360810243004,8.421919596937613,1897,0.5498154981549815,43.5,0.036373220875065886,0.5276752767527675,0.0,0.030047443331576176,0.0,0.06905640484976279,0.036373220875065886,0.33684765419082763,548,0.33941605839416056,0.489051094890511,0.12376237623762375,0.2524752475247525,0.010948905109489052,83929.0,0.09124087591240876,0.12,0.967411545623836,0.56615709014233,3
360810245001,12.353973902728352,1748,0.397025171624714,60.0,0.016590389016018302,0.7791762013729977,0.016590389016018302,0.011441647597254004,0.0,0.029748283752860413,0.06350114416475973,0.14645308924485126,950,0.05789473684210526,0.7136842105263158,0.08778625954198473,0.2684478371501272,0.053684210526315786,55000.0,0.06842105263157895,0.6307692307692307,0.961352657004831,0.4736842105263158,3
360810245002,11.338245614035088,1284,0.5295950155763239,34.0,0.0,0.5677570093457944,0.0,0.005451713395638629,0.0,0.06931464174454828,0.0,0.3574766355140187,615,0.16422764227642275,0.32195121951219513,0.1864406779661017,0.3870056497175141,0.17560975609756094,54229.0,0.013008130081300813,0.0,0.9549114331723028,0.4836448598130842,3
360810245003,9.271449067431849,474,0.4050632911392405,33.9,0.0,0.4409282700421941,0.0,0.0,0.0,0.14345991561181434,0.0,0.4156118143459915,168,0.6488095238095238,0.2261904761904762,0.18213058419243985,0.436426116838488,0.1011904761904762,87750.0,0.05357142857142857,1.0,0.972972972972973,0.5464135021097046,3
360810245004,10.135565724430297,916,0.5425764192139738,43.3,0.12336244541484714,0.4923580786026201,0.007641921397379912,0.0,0.0,0.20414847161572053,0.13646288209606988,0.17248908296943233,305,0.3836065573770492,0.3573770491803279,0.06607929515418502,0.25697503671071953,0.03934426229508197,100719.0,0.052459016393442616,0.0,0.9662731871838112,0.6473799126637555,1
360810247001,8.719823106688779,1466,0.5818553888130968,39.4,0.0,0.2626193724420191,0.0,0.007503410641200545,0.0,0.21418826739427013,0.007503410641200545,0.5156889495225102,488,0.3319672131147541,0.3790983606557377,0.2198581560283688,0.2632978723404255,0.11270491803278687,71591.0,0.08196721311475409,0.125,0.992822966507177,0.5702592087312415,3
360810249001,10.6575151520918,2443,0.4420794105607859,54.7,0.0,0.30454359394187475,0.031109291854277524,0.034383954154727794,0.0,0.009005321326238231,0.0,0.6209578387228817,917,0.17993456924754633,0.5114503816793893,0.1692894611349547,0.3557463042441583,0.1984732824427481,50859.0,0.06652126499454744,0.3770491803278688,0.8462157809983897,0.5083913221449038,3
360810249002,10.542946324936473,1331,0.4936138241923366,39.3,0.0,0.4710743801652893,0.0,0.0,0.0,0.11269722013523667,0.0,0.4162283996994741,516,0.09883720930232558,0.3779069767441861,0.10166358595194083,0.2513863216266174,0.06589147286821706,69200.0,0.06976744186046513,0.7222222222222222,0.96757457846952,0.5792637114951165,3
360810249003,6.258823529411764,1064,0.5874060150375939,48.7,0.02631578947368421,0.3721804511278196,0.03853383458646616,0.0,0.0,0.046052631578947366,0.03947368421052632,0.5169172932330827,460,0.1826086956521739,0.40869565217391307,0.24342857142857144,0.3577142857142857,0.05869565217391305,54286.0,0.0,,0.9570063694267515,0.5902255639097744,3
360810251001,10.251276832280764,2364,0.46108291032148896,50.9,0.015651438240270727,0.7140439932318104,0.007614213197969543,0.0,0.0,0.0964467005076142,0.023265651438240272,0.16624365482233502,1117,0.21128021486123547,0.6786034019695614,0.1241900647948164,0.39848812095032393,0.040286481647269466,80640.0,0.051924798567591766,0.7758620689655172,0.9646954986760812,0.4792724196277496,3
360810251002,2.902565889198572,587,0.5911413969335605,51.1,0.049403747870528106,0.6439522998296422,0.0,0.0,0.0,0.0,0.07495741056218057,0.3066439522998297,270,0.2111111111111111,0.5296296296296297,0.10625,0.33125,0.2037037037037037,36167.0,0.06296296296296296,0.0,0.8135593220338984,0.5025553662691652,3
360810251003,11.001435838233702,1448,0.518646408839779,35.1,0.011049723756906077,0.5725138121546961,0.04074585635359116,0.0,0.0,0.04834254143646409,0.011049723756906077,0.32734806629834257,428,0.3668224299065421,0.4158878504672897,0.17863720073664824,0.39134438305709024,0.037383177570093455,55300.0,0.0,,0.9728132387706856,0.5842541436464088,3
360810251004,10.943622355387063,1212,0.5371287128712872,45.5,0.0,0.37293729372937295,0.04537953795379538,0.0,0.0,0.10231023102310233,0.0,0.4793729372937294,544,0.1488970588235294,0.2959558823529412,0.17641228939544104,0.2358771060455897,0.08639705882352941,63942.0,0.05514705882352941,0.6,1.0,0.5610561056105611,3
360810253011,14.880385767420426,917,0.4591057797164668,38.5,0.08178844056706652,0.6804798255179935,0.011995637949836423,0.0,0.0,0.026172300981461286,0.08178844056706652,0.19956379498364232,386,0.19430051813471505,0.22797927461139894,0.1167883211678832,0.49197080291970796,0.06476683937823834,86029.0,0.08031088082901554,0.7419354838709677,0.9066213921901528,0.6423118865866958,1
360810253012,10.916795800700813,1033,0.4869312681510165,40.7,0.010648596321393998,0.5769603097773476,0.021297192642788,0.012584704743465637,0.0,0.055179090029041616,0.01936108422071636,0.3233301064859632,423,0.35697399527186763,0.35933806146572106,0.13205128205128205,0.4961538461538462,0.056737588652482275,61250.0,0.056737588652482275,0.6666666666666666,0.8960817717206133,0.5682478218780251,3
360810253013,10.681785219856284,1040,0.43365384615384617,39.7,0.0,0.7711538461538462,0.006730769230769231,0.0,0.0,0.0375,0.0,0.18461538461538465,510,0.13333333333333333,0.2686274509803921,0.11188811188811187,0.35198135198135205,0.06470588235294117,54559.0,0.015686274509803918,0.0,0.9417322834645668,0.6105769230769231,1
360810253014,15.132902467685074,1396,0.5236389684813754,34.5,0.040830945558739264,0.5386819484240688,0.0,0.0,0.0,0.1318051575931232,0.040830945558739264,0.28868194842406875,569,0.28471001757469244,0.1634446397188049,0.14560161779575329,0.4580384226491405,0.08260105448154657,63299.0,0.012302284710017573,0.0,0.970488081725312,0.6310888252148997,1
360810253021,11.151626123688592,1925,0.6077922077922078,38.6,0.017662337662337664,0.7761038961038961,0.002077922077922078,0.0,0.0,0.04675324675324676,0.017662337662337664,0.1574025974025974,722,0.2257617728531856,0.26869806094182824,0.3034891375905201,0.19289005924950625,0.10110803324099724,62596.0,0.06925207756232687,0.31999999999999995,0.9586583463338534,0.665974025974026,3
360810253022,9.160453741110482,1121,0.4603033006244425,35.5,0.06512042818911687,0.6092774308652988,0.008028545941123994,0.05976806422836752,0.0,0.033006244424620884,0.06512042818911687,0.2247992863514719,469,0.2473347547974413,0.1961620469083156,0.25667828106852497,0.4181184668989547,0.06609808102345416,78073.0,0.05543710021321962,0.6538461538461537,0.9948453608247424,0.6922390722569135,1
360810254001,9.082901554404144,1753,0.4512264689104393,42.0,0.0,0.0,0.7609811751283514,0.0,0.0,0.15231032515687393,0.022818026240730174,0.08670849971477468,618,0.4110032362459547,0.6132686084142395,0.3084832904884319,0.06683804627249358,0.14563106796116504,,0.34304207119741104,0.5047169811320755,0.9618473895582328,0.2840844266970907,0
360810254002,14.26624388827032,1621,0.4885872917951882,34.0,0.0,0.1610117211597779,0.1838371375694016,0.0,0.0,0.5848241826033312,0.0,0.0703269586674892,394,0.4593908629441624,0.4137055837563452,0.13813229571984434,0.24027237354085604,0.10152284263959392,39688.0,0.2766497461928934,0.0,0.9486910994764398,0.5891425046267736,2
360810254003,8.485006225788599,1767,0.5172608941709111,30.2,0.0,0.048670062252405215,0.7340124504810414,0.0,0.0,0.21731748726655348,0.0,0.0,569,0.3145869947275923,0.3725834797891037,0.3862385321100917,0.05321100917431193,0.28295254833040423,33361.0,0.3145869947275923,0.3743016759776536,0.667687595712098,0.3695529145444256,2
360810254004,8.758515430646138,1194,0.3726968174204355,28.7,0.04020100502512563,0.058626465661641536,0.6666666666666666,0.0,0.0,0.23450586264656614,0.04020100502512563,0.0,441,0.5759637188208617,0.30612244897959184,0.2667578659370725,0.10807113543091657,0.13378684807256236,31213.0,0.35147392290249435,0.3870967741935484,0.8021534320323015,0.6222780569514238,0
360810254005,7.512291052114063,1910,0.4005235602094241,28.3,0.05759162303664921,0.0,0.5225130890052356,0.0,0.0,0.1858638743455497,0.1162303664921466,0.23403141361256544,481,0.5758835758835759,0.3305613305613306,0.08501314636283963,0.17177914110429449,0.19750519750519752,47917.0,0.4365904365904366,0.1761904761904762,0.8121761658031088,0.4041884816753927,2
360810254006,13.08727146239656,1873,0.398825413774693,32.5,0.0,0.028830752802989856,0.5627335824879872,0.0,0.0,0.10357714895888948,0.0,0.30485851575013345,450,0.4488888888888889,0.5222222222222223,0.3479245283018868,0.16377358490566038,0.08666666666666667,92266.0,0.2911111111111111,1.0,0.7787979966611018,0.6396155899626268,0
360810255001,11.427643784786644,1524,0.5229658792650919,36.0,0.0,0.5308398950131233,0.0,0.011811023622047244,0.0,0.07086614173228346,0.0,0.3864829396325459,496,0.28830645161290325,0.3971774193548387,0.14160070360598065,0.4239226033421284,0.08266129032258064,78088.0,0.05645161290322581,0.21428571428571427,0.9290780141843972,0.5551181102362205,3
360810257001,5.4920472140113805,1500,0.5413333333333333,38.4,0.02466666666666667,0.4566666666666666,0.03333333333333333,0.012666666666666666,0.0,0.04466666666666667,0.02466666666666667,0.428,534,0.2602996254681648,0.400749063670412,0.2272727272727273,0.3422459893048128,0.10674157303370786,71875.0,0.10299625468164794,0.3454545454545454,0.9751773049645391,0.564,3
360810258001,4.181945226481782,1204,0.42940199335548174,33.8,0.0,0.04983388704318937,0.6877076411960132,0.0,0.0,0.23421926910299004,0.0,0.028239202657807314,274,0.3832116788321168,0.6167883211678832,0.2674846625766871,0.13865030674846626,0.0583941605839416,77000.0,0.1167883211678832,0.0,0.9154929577464788,0.4717607973421927,0
360810258002,9.609140543081317,1057,0.4730368968779565,32.9,0.0,0.00946073793755913,0.836329233680227,0.00851466414380322,0.0,0.12677388836329234,0.0,0.01892147587511826,253,0.6877470355731226,0.3359683794466403,0.2308892355694228,0.17004680187207488,0.31620553359683795,63950.0,0.25691699604743085,0.4615384615384615,0.8319672131147541,0.4616840113528855,0
360810259001,11.964605934374372,2535,0.5234714003944774,39.0,0.01972386587771203,0.5798816568047337,0.0,0.0,0.0,0.03274161735700197,0.02879684418145956,0.36765285996055225,758,0.32189973614775724,0.4023746701846966,0.22094841063053675,0.2433559145388223,0.16490765171503954,75402.0,0.0158311345646438,0.5,0.9520789288231148,0.5597633136094674,3
360810259002,4.262250421822273,951,0.5205047318611987,49.8,0.07991587802313355,0.35751840168243953,0.014721345951629862,0.0,0.0,0.10515247108307044,0.07991587802313355,0.4426919032597266,373,0.23324396782841825,0.514745308310992,0.2980891719745223,0.2178343949044586,0.1126005361930295,45938.0,0.08310991957104558,0.0,0.955602536997886,0.4973711882229233,3
360810260001,5.56074456809751,1133,0.4148278905560459,23.4,0.0,0.04942630185348632,0.7802294792586054,0.0,0.0,0.15092674315975288,0.0,0.019417475728155338,333,0.4324324324324325,0.2732732732732733,0.2737642585551331,0.051330798479087454,0.2882882882882883,36510.0,0.4084084084084084,0.4411764705882353,0.8091286307053942,0.4254192409532215,2
360810260002,7.083969465648855,1624,0.4907635467980296,32.2,0.01169950738916256,0.0049261083743842365,0.5745073891625616,0.0049261083743842365,0.0,0.2315270935960591,0.01169950738916256,0.1724137931034483,400,0.435,0.3775,0.18181818181818185,0.13098729227761485,0.0725,71964.0,0.14,0.07142857142857142,0.8910256410256411,0.5763546798029556,0
360810261001,11.448863262071665,1454,0.4965612104539202,35.9,0.06052269601100412,0.4408528198074278,0.0,0.0,0.0,0.10178817056396147,0.06052269601100412,0.3968363136176066,384,0.3958333333333333,0.3229166666666667,0.3232533889468196,0.18873826903023985,0.0625,67049.0,0.0,,0.9238636363636364,0.6052269601100413,3
360810261002,7.534602234768598,1472,0.4619565217391304,35.4,0.014266304347826088,0.2099184782608696,0.09103260869565218,0.0,0.0,0.06861413043478261,0.014266304347826088,0.6161684782608695,481,0.39293139293139295,0.3180873180873181,0.12333333333333335,0.2588888888888889,0.16216216216216214,48882.0,0.04365904365904366,1.0,0.9874651810584958,0.4877717391304348,3
360810261003,13.698701298701296,2637,0.40007584376185057,40.6,0.027303754266211604,0.36935912021236256,0.041714069017823284,0.0,0.0,0.1459992415623815,0.027303754266211604,0.4156238149412211,937,0.2550693703308431,0.4066168623265742,0.2857142857142857,0.19228868017795356,0.2390608324439701,47986.0,0.0992529348986126,0.3978494623655914,0.9790163934426228,0.5783086841107319,3
360810261004,4.0865055906762455,945,0.5608465608465608,44.1,0.014814814814814815,0.27936507936507937,0.057142857142857134,0.0,0.0,0.16613756613756614,0.014814814814814815,0.4825396825396826,434,0.1935483870967742,0.3778801843317972,0.3460591133004926,0.2327586206896552,0.21889400921658986,41346.0,0.10138248847926268,0.8409090909090909,1.0,0.5883597883597883,3
360810262001,8.07002402438778,1270,0.5070866141732283,41.7,0.0,0.023622047244094488,0.7511811023622047,0.0,0.0,0.15511811023622046,0.015748031496062992,0.07007874015748032,374,0.4010695187165775,0.4786096256684492,0.1537598204264871,0.16722783389450055,0.11229946524064173,72344.0,0.09893048128342248,0.13513513513513511,0.9088235294117648,0.5354330708661418,0
360810263001,6.1856275761046575,1108,0.4693140794223827,40.2,0.0,0.2364620938628159,0.0,0.0,0.0,0.03971119133574008,0.0,0.7238267148014441,566,0.08480565371024736,0.4151943462897527,0.12875536480686695,0.3862660944206008,0.07773851590106008,,0.04063604240282685,0.0,1.0,0.5397111913357401,3
360810263002,9.10462842056645,2696,0.451780415430267,37.7,0.05637982195845698,0.3004451038575668,0.0,0.0,0.0,0.040430267062314534,0.09606824925816024,0.6027448071216617,901,0.4217536071032186,0.37735849056603776,0.16846652267818574,0.3336933045356372,0.12652608213096558,50397.0,0.1120976692563818,0.2970297029702971,0.9055851063829788,0.5578635014836796,3
360810263003,11.798874931618547,2053,0.5168046760837798,38.9,0.031173891865562593,0.4905017048222114,0.0,0.0,0.0,0.010228933268387726,0.031173891865562593,0.4680954700438383,497,0.4245472837022133,0.6941649899396378,0.10599078341013823,0.33640552995391704,0.044265593561368215,110641.0,0.11468812877263583,0.5263157894736842,0.9648526077097506,0.4296151972722845,3
360810264001,8.905830078474935,1052,0.5513307984790875,38.5,0.005703422053231939,0.01806083650190114,0.6986692015209125,0.0,0.0,0.12452471482889732,0.01806083650190114,0.15304182509505704,278,0.3561151079136691,0.4928057553956834,0.2,0.14871794871794872,0.20863309352517986,52614.0,0.23741007194244604,0.7424242424242424,0.7726218097447796,0.4096958174904943,0
360810264002,9.612046038970863,1449,0.37681159420289856,38.0,0.003450655624568668,0.0,0.665976535541753,0.0,0.0,0.2608695652173913,0.015873015873015872,0.06970324361628709,511,0.4520547945205479,0.4990215264187866,0.1855670103092784,0.15360824742268042,0.12133072407045008,56861.0,0.18786692759295495,0.5208333333333334,0.8826466916354557,0.5527950310559007,0
360810265001,6.838014496367384,1171,0.4927412467976089,43.6,0.020495303159692568,0.2502134927412468,0.029035012809564473,0.0,0.0,0.09564474807856532,0.020495303159692568,0.6046114432109309,515,0.2407766990291262,0.2796116504854369,0.2056962025316456,0.35443037974683544,0.09514563106796116,52951.0,0.12233009708737864,0.0,0.9688427299703264,0.5755764304013663,3
360810265002,9.736721008472225,2551,0.5546844374754998,37.9,0.022736181889455115,0.2395139161113289,0.0,0.0,0.0,0.03880831046648373,0.022736181889455115,0.6989415915327323,847,0.32231404958677684,0.3022432113341204,0.1776519052523172,0.36560247167868176,0.06729634002361275,55809.0,0.09327036599763873,0.2911392405063291,0.9749340369393141,0.5942767542140337,3
360810266001,10.028756334960727,1745,0.4664756446991404,49.5,0.0,0.024068767908309457,0.8320916905444126,0.0,0.0,0.08424068767908309,0.0,0.059598853868194836,753,0.1699867197875166,0.7702523240371846,0.3003120124804992,0.0873634945397816,0.3784860557768924,28969.0,0.4262948207171315,0.5358255451713395,0.8286908077994429,0.4114613180515759,0
360810267001,8.218710010963184,2146,0.472972972972973,35.2,0.06523765144454799,0.14165890027958994,0.03960857409133271,0.0,0.0,0.516775396085741,0.0782851817334576,0.23671947809878846,754,0.3806366047745358,0.27586206896551724,0.14935988620199148,0.15576102418207682,0.20689655172413796,42215.0,0.1896551724137931,0.4755244755244755,0.9472830494728304,0.5745573159366263,2
360810267002,6.917525341375555,1195,0.4125523012552301,43.5,0.04435146443514645,0.16401673640167366,0.0008368200836820082,0.022594142259414227,0.0,0.1213389121338912,0.04435146443514645,0.6468619246861924,430,0.3116279069767442,0.4255813953488372,0.08936170212765958,0.4393617021276596,0.19767441860465115,67833.0,0.034883720930232565,0.0,0.986842105263158,0.5723849372384937,3
360810267003,7.79847890180466,2012,0.4940357852882704,37.2,0.006958250497017893,0.21520874751491054,0.011928429423459244,0.0,0.0,0.15606361829025844,0.006958250497017893,0.6098409542743539,776,0.20618556701030927,0.3002577319587629,0.17877447883765002,0.3727100442198358,0.13144329896907214,61833.0,0.20489690721649484,0.34591194968553457,0.956153846153846,0.6461232604373758,3
360810269011,11.495175729139119,1776,0.5703828828828829,39.0,0.0,0.15822072072072071,0.014639639639639641,0.0,0.0,0.43018018018018017,0.034909909909909914,0.3969594594594595,597,0.21105527638190955,0.40033500837520936,0.2564491654021244,0.2420333839150228,0.1507537688442211,52539.0,0.18257956448911225,0.5871559633027523,0.9529109589041096,0.6576576576576577,3
360810269012,11.839319060643213,1363,0.4115920763022744,39.4,0.04035216434336023,0.2391782831988261,0.00586940572267058,0.0,0.0,0.3734409391049156,0.04035216434336023,0.34115920763022745,506,0.2984189723320158,0.3557312252964427,0.22032288698955368,0.26400759734093066,0.11462450592885375,43913.0,0.1442687747035573,0.4520547945205479,0.9722572509457756,0.5818048422597212,3
360810269013,8.671670312539286,1059,0.4627006610009443,32.5,0.0,0.3201133144475921,0.0,0.04438149197355997,0.0,0.4400377714825307,0.0,0.1954674220963173,342,0.3157894736842105,0.2426900584795321,0.24025157232704406,0.1761006289308176,0.1608187134502924,70000.0,0.05847953216374269,0.0,0.9692737430167596,0.676109537299339,3
360810269014,7.613325123152709,767,0.48500651890482394,32.8,0.03259452411994785,0.13559322033898305,0.0,0.0,0.0,0.36766623207301175,0.03259452411994785,0.4641460234680574,177,0.5254237288135594,0.062146892655367235,0.11980033277870215,0.15474209650582366,0.0,105580.0,0.062146892655367235,1.0,1.0,0.6492829204693612,3
360810269021,10.306618106168381,2185,0.4745995423340961,34.7,0.0,0.18855835240274602,0.01601830663615561,0.0,0.0,0.3661327231121281,0.05354691075514874,0.4292906178489703,764,0.2787958115183246,0.33507853403141363,0.16293929712460065,0.21150159744408945,0.21335078534031413,49300.0,0.24607329842931935,0.40425531914893614,0.9441201000834027,0.5487414187643019,3
360810269022,9.003174603174601,1418,0.4555712270803949,40.5,0.0,0.1763046544428773,0.006346967559943582,0.0,0.0,0.1304654442877292,0.019746121297602257,0.68688293370945,452,0.26991150442477874,0.5154867256637168,0.1654601861427094,0.5274043433298863,0.16814159292035402,61429.0,0.16150442477876106,0.4657534246575343,0.9493201483312732,0.5705218617771509,3
360810270001,9.139302507836993,2190,0.4803652968036529,32.3,0.021004566210045664,0.044292237442922384,0.7639269406392694,0.0,0.0,0.12648401826484018,0.026940639269406392,0.044292237442922384,471,0.5668789808917197,0.4925690021231423,0.22767857142857145,0.24032738095238096,0.12738853503184713,96920.0,0.3036093418259023,0.3076923076923077,0.8151191454396056,0.5557077625570777,0
360810271001,12.075539568345325,1689,0.5973949082297217,28.9,0.0,0.2309058614564831,0.056838365896980464,0.07874481941977501,0.0,0.5938425103611604,0.0,0.03966844286560095,424,0.3018867924528302,0.4386792452830189,0.3942969518190757,0.19960668633235004,0.0589622641509434,70000.0,0.1721698113207547,0.4657534246575343,0.9653333333333334,0.6660746003552398,2
360810271002,8.884347032756974,1507,0.5255474452554745,41.7,0.0,0.3278035832780358,0.025879230258792303,0.0,0.0,0.23755806237558064,0.0,0.4087591240875912,432,0.4768518518518519,0.5532407407407407,0.4100652376514445,0.1276794035414725,0.1226851851851852,,0.1828703703703704,0.6835443037974683,1.0,0.4744525547445255,3
360810271003,8.513494050272628,1542,0.5376134889753567,34.5,0.008430609597924774,0.15304798962386512,0.009079118028534372,0.0,0.0,0.4818417639429313,0.019455252918287938,0.3476005188067445,510,0.30392156862745096,0.3254901960784314,0.3892156862745098,0.22941176470588234,0.3647058823529412,38947.0,0.02549019607843137,0.0,0.9916083916083916,0.4636835278858625,3
360810271004,13.109078351105945,1383,0.6182212581344902,36.8,0.0072306579898770785,0.2118582791033984,0.028199566160520606,0.0,0.0,0.2516268980477224,0.015907447577729574,0.5010845986984815,486,0.3950617283950617,0.4650205761316872,0.212627669452182,0.2395543175487465,0.16872427983539096,59630.0,0.3641975308641976,0.18644067796610167,1.0,0.5227765726681128,3
360810271005,13.732173266044116,2307,0.4486345903771131,39.9,0.014304291287386216,0.1482444733420026,0.005201560468140442,0.0,0.0,0.1200693541395752,0.05114867793671435,0.7121803207628955,758,0.4023746701846966,0.39182058047493395,0.1719428926132837,0.30726256983240224,0.2849604221635884,52759.0,0.2071240105540897,0.5286624203821656,1.0,0.4729085392284352,3
360810272001,5.462857699791498,732,0.41530054644808745,38.9,0.04098360655737705,0.008196721311475409,0.7117486338797814,0.0,0.0,0.017759562841530054,0.04098360655737705,0.22131147540983606,218,0.23853211009174316,0.3440366972477064,0.13295880149812733,0.2172284644194757,0.022935779816513763,72857.0,0.041284403669724766,0.0,1.0,0.6352459016393442,0
360810272002,8.560126695750913,1238,0.4725363489499193,41.5,0.05411954765751212,0.008885298869143781,0.7350565428109854,0.0,0.0,0.20193861066235866,0.05411954765751212,0.0,378,0.2301587301587301,0.42063492063492064,0.2651428571428571,0.14971428571428572,0.05026455026455026,58750.0,0.12962962962962962,0.1836734693877551,0.900459418070444,0.5274636510500808,0
360810273001,8.712116991643455,783,0.2937420178799489,41.6,0.0,0.384418901660281,0.454661558109834,0.0,0.0,0.0,0.021711366538952743,0.16091954022988506,260,0.4730769230769231,0.6423076923076924,0.0069084628670120895,0.25734024179620035,0.05384615384615385,58750.0,0.2,0.0,0.972093023255814,0.5491698595146871,0
360810273002,11.250519142464393,1471,0.4391570360299116,48.5,0.0,0.22365737593473828,0.039428959891230464,0.0,0.0,0.53025152957172,0.009517335146159076,0.20666213460231134,624,0.28205128205128205,0.4919871794871794,0.2589928057553957,0.15557553956834533,0.06891025641025643,45588.0,0.28685897435897434,0.7430167597765364,0.8527607361963192,0.5540448674371176,3
360810273003,12.43473183061872,2417,0.5664046338436077,38.8,0.016963177492759617,0.600330988829127,0.05337194869673149,0.0,0.0,0.21059164253206453,0.016963177492759617,0.11874224244931733,687,0.3609898107714702,0.5356622998544396,0.3781268179173938,0.10471204188481677,0.16011644832605532,49034.0,0.2925764192139738,0.5522388059701492,0.9817384952520088,0.5664046338436077,3
360810273004,5.795256654780662,1125,0.4986666666666666,38.3,0.0,0.4017777777777778,0.0,0.0,0.0,0.376,0.0,0.2222222222222222,292,0.2054794520547945,0.4965753424657534,0.5550611790878754,0.06562847608453838,0.0,66290.0,0.0684931506849315,1.0,0.9375,0.5973333333333334,3
